"runoff","rain","snow","etact"
316570005.686224,428145287.5,0,1565793375.74951
306444929.725929,0,0,1566767019.29119
296454212.525794,7202143500,0,4677582941.30406
298329706.314513,35675241206.25,0,2626252879.2189
290411007.665031,14628818.75,0,4429248028.17855
283097206.294343,0,0,3573020440.18086
276703512.045164,1324137162.5,0,3569378473.36202
277077493.702498,32526963243.75,0,2333982290.06524
276109812.126431,342187.5,0,4475136924.78469
285442590.33511,29694326881.25,0,1910609225.05389
297676395.67607,124797837.5,0,5040974971.46549
321609310.481905,52128931.25,0,4661825678.77283
364733610.061464,286743393.75,0,4915431562.46563
434323150.973739,161344650,0,4307776121.5094
529896373.502023,0,0,3885280663.80855
639466331.655676,99542631.25,0,2919919733.90491
743022138.297333,4453996425,0,3559920364.28816
845699842.739063,36857032850,0,1975521955.2817
907690311.472002,111508556.25,0,4411148502.08645
938274712.458991,3700750,0,4978120928.0156
942588857.332618,52895125,0,5173331520.05013
927688087.57944,140579231.25,0,5163311323.95049
899467276.329565,0,0,6804526957.93453
862798221.284935,0,0,4989073155.49039
821011217.045003,0,0,3646449418.14725
776494213.836094,0,0,4223901066.48267
730780714.738296,208534318.75,0,3128592883.5767
687724668.899452,21851558750,0,4514639008.02924
649213457.408007,21214257306.25,0,1742272445.13408
611833888.136818,4070825,0,5347603240.16936
576716284.689294,0,0,5699930482.77674
544174879.697461,0,0,5015968029.09807
514753592.136232,0,0,4752753811.57317
488872362.518473,0,0,3532272840.14674
466809379.596371,7807437.5,0,4248388240.45346
448547697.694096,1725760918.75,0,2892007534.90264
433721587.327898,35313168.75,0,3032956724.23313
421669304.842528,0,0,3442818978.23253
411518331.384002,0,0,3318323458.45962
402199350.646578,356600200,0,2872805519.98533
393212963.454426,0,0,2992258655.78849
383657499.114327,0,0,3127812252.92878
373160110.487712,0,0,2779281373.04173
361563596.53286,2836718.75,0,2686734052.39692
348916099.357345,0,0,2460289904.9674
335451913.647774,3503156.25,0,1953539832.10463
321412753.521667,2631062.5,0,1746588469.47622
310353298.267024,37265475700,0,5113026734.22632
299181628.371301,0,0,3024060981.83692
288438656.536572,0,0,3369684645.48564
278035919.954665,0,0,3135667013.0819
268162962.985931,0,0,2901159860.02835
259916211.89777,4350156950,0,3617205392.69742
252617708.918372,8125837.5,0,2014932852.45345
247754249.771411,0,0,1986012784.8532
246490022.887279,8670890231.25,0,2403942193.15097
253186123.759827,15845075731.25,0,2192687275.26237
261873719.813746,0,0,3742610613.12498
275278354.302302,0,0,2932176447.57604
292233049.340333,0,0,2615661825.39914
310790746.966227,0,0,2926824664.24319
328751876.020331,0,0,2543794639.12992
344116834.073481,0,0,2377604163.15154
355513114.956875,82003943.75,0,1918546880.66447
362298644.971469,0,0,2121049761.16579
364483756.972692,22843825,0,2015653105.64978
362500076.834525,77831437.5,0,1742480348.07461
356970338.135763,0,0,1658422316.95265
348621027.543292,1704622418.75,0,2024398391.45476
349658369.715546,45695213200,0,3336313448.2265
344704907.001094,6807846768.75,0,1894997660.22508
338537615.861573,6589241269.73959,314513642.760417,2839595496.86635
332139741.870645,977625,0,3588530512.5934
326297679.997876,0,0,3380781940.11644
322012499.95679,0,0,3180420227.3229
320394164.449022,3174431.25,0,2684182549.32663
323056570.712403,5913217112.5,0,3015043905.82641
329556153.920521,412152487.5,0,1432716287.89338
339942226.022492,15626025,0,2184267259.817
353100738.386034,5597775,0,2572006564.46358
367187719.044229,0,0,2535174060.45435
380008498.395254,0,0,2279388609.28579
389563731.608207,4070825,0,2163314811.77906
394486111.167152,4440900,0,1618013241.67666
394243045.959557,4440900,0,1648666763.20263
389048252.285102,0,0,1518901483.39712
389048252.285102,0,0,1616072842.95373
366767941.836806,0,0,1347945031.69935
351567675.910332,1469936587.5,0,1675247145.90678
334910144.050719,186580963.8125,25594198.6875,1258608719.38422
317512328.515135,529795164.614583,243540935.385417,1188935666.32424
299978733.242045,673728025,0,1320065630.84165
282743572.067243,231542581.25,0,1171789604.40232
266087394.934255,0,0,1330209891.08377
250177158.557686,814687.5,0,1596759423.94741
235105238.059042,0,0,1017150932.34011
221045006.389426,0,0,760481306.443546
207919516.831315,0,0,757416486.648278
195709911.431839,0,0,752413327.415165
184415463.350767,0,0,749943880.674537
173938708.62463,53656818.75,0,715804303.407303
164744984.265207,16445570624.5729,205322637.927083,821564073.93193
156481269.271127,0,0,2026343678.96239
148989974.336599,0,0,1062762273.2747
142092395.875385,0,0,817668543.426546
135767164.996149,3271166672.76042,469816927.239583,1880041954.67954
210328699.69524,62466623722.6667,605199658.583333,1173937857.36132
254085097.32803,24241484990.7292,34825965.5208334,837236600.239628
302753367.771263,2391875,0,1799747855.47269
372286716.712806,6278932993.75,0,2108134721.2149
470461078.076557,220528668.75,0,809921406.771423
592743426.76057,3700750,0,1100402683.02231
723933582.875732,3700750,0,1566560822.48978
844068992.054194,0,0,1396183645.56866
937206668.588717,3757354750,0,1307142718.45274
995747879.636032,8719063437.5,0,890748847.685907
1082085913.9036,48178331000,0,1194871978.0507
3471086810.26568,122464215487.5,0,916502672.875
6605916667.31266,50621781500,0,650006294.125
9454159089.46172,5737003018.75,0,545752011.5
11325972242.5053,7703843967.6875,5310926.06250001,759571139.125
11854953738.9902,2958300725.16667,258493.583333334,1110529593.5
11272775744.3675,23997956.25,0,1036081488.25
10047616203.7547,2240775,0,1134605379.625
8596853370.19504,7940000,0,1287846531.875
7185800966.51739,30326868.75,0,1380504318.875
5944874094.68584,11944400,0,1402940582.5
4912304491.39887,0,0,1304114299.5
4079738727.36568,0,0,1211219980
3417851486.13011,0,0,1244276525.25
2894948700.04649,8296165.92708333,4394759.07291667,1296729723.375
2481140958.70595,65917574.1354166,58442982.1145834,1277883748.5
2152631800.51318,132231741.354167,406946.145833333,738368835.875
1890295348.29656,84900575,0,710892868.625
1678676914.54713,0,0,905922153
1507010630.25835,0,0,967908274.75
1366553357.63925,2240775,0,1281225463.875
1250526461.85824,0,0,1174972456.25
1153797601.85922,0,0,1353349160.625
1072603219.44952,12396174.9375,1041275.0625,1361967573.75
1003970501.88787,0,0,1227011451.375
945823488.301791,0,0,1050487948.50135
895781942.415698,36050443.75,2885287.5,1064809046.47232
852642460.605959,0,0,1051120722.54481
815540951.263135,727509677.104166,52576254.1458334,1279575499.25339
790254477.87511,10694746506.1667,95239387.5833333,729347778.125
767634446.601934,2061649867.51042,774681457.489583,774147867.1875
751378556.11764,7377990709.47917,1045521065.52083,862439375
737429202.758514,1327975965.125,822368659.875002,1117310335.9375
725486634.101076,898985679.34375,2318953495.65625,768205917.1875
716338346.429464,2863714939.29167,2686901735.70833,715549300
709634485.189477,0,0,1335396514.0625
705673521.274269,9351269.53125,6092511.71875,842142609.375
704809582.528084,8352100.45833333,4223130.79166667,848343942.1875
707656362.424309,428639958.9375,687983416.0625,827630737.5
716470217.404761,2451806481.30208,3878507762.44791,674096287.5
727780249.115647,21694799.0104167,116274950.989583,531674771.875
741477412.987091,626219824.260416,755491206.989584,489814660.9375
759260092.372525,2117751028.82292,5819886164.92708,399489928.125
804012571.820352,12067524974.4062,20712441456.8437,441913606.25
845951437.489126,30029763.5,1389579467.75,903771743.75
887089287.539981,1329825,702773550,882305003.125
924138921.159473,279906.40625,3096277793.59375,781713360.9375
955591082.900776,42162343.9479167,11882880606.0521,466560173.4375
989046030.068871,99017585.2083334,332281958.541667,1141598429.6875
1018127091.10397,49657135.2604166,9750145.98958333,1538820253.125
1042042334.62109,799201157.562498,137960004.9375,1080824053.125
1060395674.92024,54220031.7604167,320543924.489583,1390846764.0625
1074314051.07691,0,0,1016934032.8125
1085610837.94522,0,0,876638556.25
1095838413.55675,0,0,975564607.8125
1106050179.45664,174582435.71875,119744333.03125,989730418.75
1116248094.0991,120159321.229167,963791066.270833,1289201939.0625
1127846870.73484,2208061640.21875,11704628903.5313,711466357.8125
1139266228.95079,1271664777.63542,558050384.864583,942060123.4375
1148954457.62041,24079395.4375,4636754.5625,1086272888
1174339878.00613,13763804853.0833,9513303503.16666,536128422.0625
1201088129.91141,65325550.0625,873943887.437501,1051235818.0625
1233230511.83512,770355518.791666,1820603262.45833,1178806612.5625
1287194110.42259,7921032924.67708,9538783269.07293,953904779.5
1352685232.98257,115696658.614583,958117122.635418,1289872609.375
1428490894.16758,0,173662668.75,1496673910.3125
1508184216.34957,355203.75,1820077.5,1643784611.1875
1583411701.60411,0,0,1129587621.4375
1645795634.64796,0,0,1092349240.5625
1689187662.53469,0,0,1072308579.4375
1710871206.30317,0,0,1048090083.5625
1711760401.42428,0,0,1401146952.75
1695491866.49981,0,0,968368116.6875
1666907308.89007,0,0,912529486.125
1630626789.03447,0,0,960455243.125
1590457953.87876,2944099.39583333,18980581.8541667,1028436823.375
1548949477.35473,0,0,980639609.4375
1507481216.17997,307092475.270833,139715387.229167,1454166531.5625
1466701149.70132,1844027554.46875,3563592401.78125,1229981160
1427062902.74799,307084670.854167,344924629.145833,1777106992
1389491691.82117,190327244.041667,113003024.708333,1773769271.875
1355156941.68647,2897140.20833333,12615078.5416667,1558178636.9375
1325493157.23439,155467.1875,1829220.3125,2012676826.625
1301688528.12168,0,0,1123356381.5
1284397246.53908,66726289.4062501,96459348.0937501,894071780.893581
1273448513.41293,1021285249.35417,1249114219.39583,619614613.125
1267694425.81021,34235180.9479167,176578869.052083,398292307.3125
1265256545.9436,14210126.7291667,632146717.020833,492278962.625
1266143371.13618,189998324.760417,6427998975.23958,551799263.4375
1266024152.77354,0,8196200181.25,441485210.625
1263775273.65831,0,120100143.75,914568621.625
1258220138.86989,0,171319606.25,591056713.1875
1248793087.75595,0,170906687.5,782053948.595689
1235406927.84823,0,11012737.5,726785181.88693
1218277720.92595,0,0,845304773.408943
1197845162.42039,0,1140562.5,1086888862.53241
1174660261.52099,0,1890093.75,941587465.000336
1149499440.10325,0,0,952816338.140238
1123122825.81625,0,40843500,1436909023.1705
1096183764.98055,0,135387856.25,1111735300.65489
1069306110.22056,0,24952093.75,744250059.094756
1042892776.68937,0,12046500,838462670.121943
1017084701.16619,0,0,1060671193.11398
992087244.63207,0,16020412.5,1300190841.02056
968439892.934956,1981566.3125,563089602.4375,1696367869.21109
948541581.095083,0,0,2023036281.5591
928280320.101075,0,0,1762081893.52842
909194295.516865,0,0,1660109523.72889
891116047.741281,0,22251850,1334665144.41622
873759723.052192,0,0,1572014986.3088
856912210.712775,0,0,1869307587.73492
840823587.101113,0,0,2159993666.60073
825769782.348087,0,0,1858386434.75022
811258626.129265,0,0,2424451006.98076
797252743.104208,1103901.5625,118129.6875,2641213411.77518
784090109.785344,0,0,2498646371.19826
772056605.810031,0,0,1883422457.25376
761558311.931931,0,0,2246782929.05218
753000126.26308,0,0,2656400646.9806
746667066.649283,0,0,2657123299.07499
742736316.832868,0,0,2740660477.40258
741103517.750232,0,0,2155594595.59056
741471334.288087,2785944697.30208,121542427.697917,2220602691.57111
743165667.113303,0,42503393.75,2127423370.83736
745399528.615198,0,0,1628623254.33906
747451303.02117,212686238.166667,360465024.333333,2142429683.12351
748646243.47178,1395186.05208334,253510288.947917,1948964242.51451
748486649.650142,0,0,1978314171.58321
746770213.470094,0,0,2374993231.82862
743373726.679653,0,0,2783097577.27203
738339400.765276,0,0,2676796462.22349
731832478.872507,0,0,3180767165.00214
723856103.619807,0,0,2867647141.72152
714624809.256045,0,0,2867623563.46483
704252257.674912,0,0,2891706396.573
692863812.716093,0,0,2512849271.92161
684632696.220227,13083384832.0104,5810789330.48958,1055499047.12385
674706170.020454,0,0,1968503011.30158
664797275.06107,591996343.958335,331001274.791667,1891544069.86327
655172397.624912,0,0,2339703886.21476
646351825.413084,0,0,2319631184.47765
639169114.406379,2768460655.32292,551332.177083333,2117184067.00016
633720285.431191,121913450,0,2743233675.68333
630670788.28977,5182253811.21875,16470532.53125,2712852911.03875
628851836.64301,0,0,2677367467.55557
627844573.228179,0,0,3033978321.785
626909364.646953,0,0,2710505060.96982
625346021.85285,0,0,3502642234.54804
622568383.707261,0,0,3085904118.46456
618157209.074205,0,0,3361174508.67243
611820064.665394,0,0,3037528203.80704
603542675.555058,963705725,0,1986292579.40324
597151557.628886,17110475911.6562,81425650.84375,2155229682.53241
590349998.749433,4397051462.55208,54795012.4479167,1376437522.41459
581238871.158667,2821752832.67708,31390304.8229167,1735211241.58368
573471798.251097,5030728301.375,33514761.125,1928974450.96122
564722375.518644,5001384019.46875,468235093.03125,2549667498.58103
556149902.764287,0,0,2702475935.541
548805878.946078,0,0,2611215819.5472
564823627.437447,31951981631.0521,8069787525.19791,1213824347.1875
567474472.743487,181259260.729167,113417045.520833,2095389670.09077
575021796.32336,2196770243,221062182,2361871973.83409
591015909.924138,3859757486.60416,589129532.145834,1347819411.47501
614263645.296867,5002106241.41667,2923631814.83333,1231841746.68611
646628826.011723,1296451280.04167,1501337226.20833,1721161265.65885
686219988.006248,98893816.5833334,428089908.416667,1632439322.05378
731529690.653709,269989220.885417,298195579.114584,2897785907.92878
779327587.443342,8167229146.01042,1168961297.73958,2404343496.19773
828903425.64899,8083502890.89583,2235182390.35416,2034327597.19407
868281392.629502,1225336920.82292,394767585.427083,2568591926.70941
899158795.225576,9075994594.07292,687677080.927083,2524373104.67988
918007480.504208,50707686.6354167,39473344.6145833,2903634809.62395
945996850.000241,25572644878.2604,7200032259.23958,1866123453.5486
970928208.604548,4372007073.54167,3773640645.20833,1416509966.1875
995267271.94858,0,0,3102907135.48336
1022017384.31511,0,0,4951747364.94813
1052971489.50862,0,0,5568450512.67594
1230087881.49288,54783090300,0,6546017678.48062
1413648184.9343,343812443.75,0,4047144749.20714
1672129665.76819,31140747792.9896,764252582.010417,1541444628.75
1953257521.47709,618109369.5625,5363255.4375,4156170984.193
2240879364.03397,4728810579.02083,53885002.2291667,3842732256.80535
2497656742.93138,0,0,5293667221.57622
2726138994.86213,26165792406.25,0,4009359225.64103
2910253644.83851,18272287096.3854,233362359.864583,2782294143.16251
3031235326.30758,619140906.885417,851193.114583333,4034937647.17376
3089919980.84227,2614237.5,0,5655919482.06889
3101554587.88697,4570592312.5,0,1954363011.125
3077005912.77512,132200050,0,3227103015.5612
3017387047.11305,0,0,6612119132.45736
2923735180.53654,0,0,6813371418.86371
2799975876.40778,138239256.25,0,5817500556.36306
2652845699.34016,814687.5,0,6238280312.28818
2490765942.67948,0,0,6487765408.32402
2322372259.47733,13122404.6875,265195.3125,6795869675.75923
2154938998.19115,0,0,6445505002.61884
1994316887.99185,2470662918.75,0,5575328546.49578
1846081633.81196,6306511093.75,0,2615338673.78555
1709321665.44749,2391875,0,4609989858.40737
1623887003.95345,43290782468.75,0,4144571949.94986
1578637563.07484,29289461647.1979,313362946.552083,1536531146.5
1576092245.82125,9424681734.1875,6139984.5625,2166335367.25
1617804990.2022,63122725,0,6197037482.054
1703240045.18776,11367933662.5,0,5691752728.6305
1821911703.53242,3218609793.75,0,5875521862.01718
1943588962.28056,445107881.25,0,5860903108.6455
2223651256.18519,32608732112.5,0,3698592422.55413
2508889842.1683,207425912.5,0,6350797633.43183
2725067328.90263,698710056.25,0,6493193666.89998
2839045859.08718,124067925,0,6622672732.59809
2848583177.02917,0,0,6346721667.16775
2771540410.93076,0,0,7808647148.58142
2634703657.98796,71342343.75,0,8110878105.43103
2477140224.88058,30306218231.25,0,3646284813.60607
2311318505.94541,14936668.75,0,6681366090.04614
2153515201.49638,0,0,7586371142.50404
2014339879.70672,6343250,0,4555493917.32016
1898804405.58327,4440486831.25,0,6514660276.22392
